40.72906,-73.95779,"Milton St & Franklin St"
40.73026,-73.95394,"Greenpoint Ave & Manhattan Ave"
40.73165141,-73.96161892,"Coming soon: India St & East River"
40.73232194,-73.9550858,"India St & Manhattan Ave"
40.73266,-73.95826,"Coming soon: Huron St & Franklin St"
40.73564,-73.95866,"Franklin St & Dupont St"
40.73555,-73.95284,"McGuinness Blvd & Eagle St"
40.74232744,-73.95411749,"Vernon Blvd & 50 Ave"
40.74161,-73.96044,"Center Blvd & Borden Ave"
40.74524768,-73.94733276,"Jackson Ave & 46 Rd"
40.74469738,-73.93540375,"31 St & Thomson Ave"
40.74731,-73.95451,"46 Ave & 5 St"
40.74708586,-73.94977234,"45 Rd & 11 St"
40.74718234,-73.9432635,"44 Dr & Jackson Ave"
40.74966,-73.9521,"9 St & 44 Rd"
40.75052534,-73.94594845,"Coming soon: 21 St & 43 Ave"
40.75110165,-73.94073717,"Queens Plaza North & Crescent St"
40.75325964,-73.94335788,"21 St & Queens Plaza North"
40.76120833,-73.95748565,"Coming soon: E 63 St & York Ave "
40.76350532,-73.97109243,"Coming soon: E 59 St & Madison Ave "
40.76735637,-73.96493528,"Coming soon: E 67 St & Lexington Ave "
40.76312584,-73.96526895,"Coming soon: 3 Ave & E 62 St "
40.77112927,-73.95772297,"Coming soon: E 75 St & 3 Ave "
40.76650452,-73.97147595,"Coming soon: 5 Ave & E 63 St "
40.77282817,-73.96685276,"Coming soon: 5 Ave & E 73 St "
40.77383304,-73.96238658,"Coming soon: E 76 St & Park Ave "
40.77122923,-73.96432627,"Coming soon: E 72 St & Park Ave "
40.77140426,-73.9535166,"Coming soon: 1 Ave & E 78 St "
40.76500525,-73.95818491,"Coming soon: 1 Ave & E 68 St "
40.7612274,-73.96094022,"Coming soon: 1 Ave & E 62 St"
40.77813798,-73.96246625,"Coming soon: E 81 St & 5 Ave "
40.77677702,-73.9590097,"Coming soon: E 81 St & Park Ave "
40.77862688,-73.95772073,"Coming soon: E 84 St & Park Ave "
40.77573034,-73.9567526,"Coming soon: E 81 St & 3 Ave"
40.77801203,-73.95407149,"Coming soon: E 85 St & 3 Ave "
40.77565541,-73.95068615,"Coming soon: E 84 St & 1 Ave"
40.77517793,-73.95324922,"Coming soon: E 82 St & 2 Ave"
40.77536905,-73.94803392,"Coming soon: E 85 St & York Ave"
40.7728384,-73.94989233,"Coming soon: E 81 St & York Ave "
40.76873687,-73.96119945,"Coming soon: 3 Ave & E 71 St"
40.76783061,-73.95894421,"Coming soon: 2 Ave & E 71 St "
40.77314236,-73.95856158,"Coming soon: E 77 St & 3 Ave"
40.76440023,-73.96648977,"Coming soon: Lexington Ave & E 63 St "
40.76663814,-73.95348296,"Coming soon: E 72 St & York Ave "
40.77518615,-73.94446054,"Coming soon: East End Ave & E 86 St "
40.77163851,-73.98261428,"Coming soon: W 63 St & Broadway"
40.77492513,-73.98266566,"Coming soon: W 67 St & Broadway "
40.77896784,-73.97374737,"Coming soon: Central Park West & W 76 St"
40.78148785,-73.97639572,"Coming soon: W 78 St & Columbus Ave "
40.78339981,-73.98093133,"Coming soon: W 78 St & Broadway "
40.7734066,-73.97782542,"Coming soon: Central Park West & W 68 St "
40.7770575,-73.97898475,"Coming soon: Columbus Ave & W 72 St"
40.77575319,-73.97603963,"Coming soon: Central Park West & W 72 St"
40.78073587,-73.98559717,"Coming soon: Riverside Dr & W 72 St "
40.78007363,-73.98114462,"Coming soon: W 74 St & Broadway"
40.78472675,-73.96961715,"Coming soon: Central Park West & W 85 St "
40.78720869,-73.98128127,"Coming soon: Riverside Dr & W 82 St"
40.78499979,-73.97283406,"Coming soon: W 84 St & Columbus Ave "
40.78524672,-73.97667321,"Coming soon: Amsterdam Ave & W 82 St "
40.7785669,-73.97754961,"Coming soon: W 74 St & Columbus Ave"
40.77734066,-73.98859868,"Coming soon: W 67 St & Riverside Blvd"
40.78346353,-73.97485883,"Coming soon: W 81 St & Columbus Ave "
40.77748046,-73.98288594,"Coming soon: W 70 St & Amsterdam Ave "
40.77452835,-73.98753759,"Coming soon: W 64 St & West End Ave"
40.7867947,-73.977112,"Coming soon: W 84 St & Broadway "
40.78414472,-73.98362492,"Coming soon: Riverside Dr & W 78 St"
40.698617,-73.941342,"Coming soon: Park Ave & Marcus Garvey Blvd"
40.69878,-73.99712,"Brooklyn Bridge Park - Pier 2"
40.692609,-74.016398,"Soissons Landing"
40.686931,-74.016966,"Yankee Ferry Terminal"
40.7162469,-74.0334588,"Exchange Place"
40.7141454,-74.0335519,"Paulus Hook"
40.7177325,-74.043845,"City Hall"
40.7192789,-74.0424515,"Grove St PATH"
40.7211236,-74.03805095,"Washington Blvd"
40.7091452,-74.0861006,"Jersey City University"
